,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
222,222,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,223,0.8357843137254902,0.8877721943048577,0.3697960993968973,0.1270075285062193,0.0010565626434981,0.0012227017432451,0.0001661391579546,5
223,223,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,224,0.8308823529411765,0.8855721393034826,0.3733289376558626,0.1086000902205705,0.0005528950132429,0.0010241732234135,0.0004712781810667,5
224,224,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,225,0.8235294117647058,0.8823529411764706,0.386700361820997,0.2050140893831849,0.0013532576849684,0.0015548188239336,0.000201561168069,5
225,225,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,226,0.821078431372549,0.8809135399673735,0.3861798199587593,0.1962168048322201,0.0015863706357777,0.001978846034035,0.000392475456465,5
226,226,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,227,0.8455882352941176,0.8926746166950597,0.3412360990894775,0.2176701048761606,0.0014551234198734,0.002206724602729,0.0007516011828556,5
227,227,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,228,0.8700980392156863,0.9048473967684022,0.3218495762523483,0.247274857237935,0.001713054254651,0.0021766391582787,0.0004635848454199,5
228,228,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,229,0.8553921568627451,0.8909426987060998,0.3357130023194294,0.3153783425688743,0.0025512333959341,0.00326609169133,0.0007148584118112,5
229,229,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,230,0.8431372549019608,0.8805970149253731,0.3493421344342185,0.2242003746330738,0.0017504619900137,0.0020401834044605,0.000289721385343,5
230,230,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,231,0.8553921568627451,0.8901303538175046,0.3416424387079828,0.2118020034581422,0.0026068976148962,0.0030770737212151,0.0004701761063188,5
231,231,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,232,0.8725490196078431,0.906810035842294,0.3158542973299821,0.2266459345072507,0.0033490809146314,0.004528653807938,0.0011795728933066,5
232,232,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,233,0.8651960784313726,0.9053356282271944,0.3461541467912349,0.2002394815906882,0.0021817453671246,0.0027500826399773,0.0005683372146449,5
233,233,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,234,0.8382352941176471,0.890728476821192,0.4313378385450764,0.233021617680788,0.0035995985381305,0.0043828948400914,0.0007832963019609,5
234,234,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,235,0.8137254901960784,0.8770226537216829,0.5282594990898289,0.1463908743485808,0.0019767088815569,0.0022860316094011,0.0003093226987402,5
235,235,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,236,0.8259803921568627,0.8845528455284553,0.5255277299039139,0.2071349650248885,0.0022962621878832,0.0031252407934516,0.0008289786055684,5
236,236,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,237,0.8480392156862745,0.8952702702702703,0.3629416924645649,0.3762358339130879,0.0049473699182271,0.0079206079244613,0.0029732377734035,5
237,237,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,238,0.875,0.9094138543516874,0.3268018353949575,0.1745148770883679,0.0018448957707732,0.0022385090123862,0.0003936132707167,5
238,238,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,239,0.8651960784313726,0.9026548672566372,0.334336433870097,0.1671857811696827,0.0017481739632785,0.0030509892385452,0.0013028152752667,5
239,239,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,240,0.8578431372549019,0.8993055555555556,0.3478566574334514,0.1928430928662419,0.0025435863062739,0.0029870464932173,0.0004434600996319,5
240,240,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,241,0.8529411764705882,0.8969072164948454,0.3590752077197619,0.149886031653732,0.0017384344246238,0.0021084647160023,0.0003700303204823,5
241,241,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,242,0.8333333333333334,0.8855218855218855,0.3980538104752115,0.1846897164732218,0.001488666399382,0.001882005832158,0.0003933394036721,5
242,242,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,243,0.8308823529411765,0.886326194398682,0.4338826634555909,0.1818858090043068,0.0026203342713415,0.0030754653271287,0.0004551309975795,5
243,243,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,244,0.8431372549019608,0.8918918918918919,0.3915395062307225,0.2767713975533843,0.0030782832764089,0.0040895193815231,0.0010112362215295,5
244,244,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,245,0.8406862745098039,0.8907563025210085,0.3916682546282662,0.1704969596117734,0.0020850836299359,0.0027197522576898,0.0006346686859615,5
245,245,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,246,0.8431372549019608,0.8929765886287625,0.3904976313385893,0.2322664647176862,0.0031298347748816,0.003609549254179,0.000479714537505,5
246,246,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,247,0.8676470588235294,0.9072164948453608,0.3367641858263489,0.2092943695932626,0.004326160531491,0.0055100778117775,0.0011839172802865,5
247,247,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,248,0.8799019607843137,0.9120287253141832,0.2943455615975693,0.2463617338240146,0.0030263531953096,0.0037063159979879,0.0006799628026783,5
248,248,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,249,0.875,0.9057301293900184,0.2967993415453854,0.1877432217821479,0.0033420780673623,0.003910441417247,0.000568363291677,5
249,249,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,250,0.8700980392156863,0.9009345794392524,0.3084576888119473,0.1659909374825656,0.0019239016110077,0.0022654109634459,0.0003415093233343,5
250,250,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,251,0.8627450980392157,0.8943396226415095,0.3142591425601174,0.1877679605782032,0.0022377935238182,0.0026296391151845,0.0003918455622624,5
251,251,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,252,0.8848039215686274,0.9128014842300556,0.2930673987915118,0.1570763273537159,0.0024226328823715,0.0029614192899316,0.0005387863493524,5
252,252,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,253,0.8921568627450981,0.9205776173285198,0.2764848311267355,0.2197174568846822,0.0020001647062599,0.0025095818564295,0.0005094170919619,5
253,253,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,254,0.8848039215686274,0.9182608695652174,0.3124287816440211,0.2366494354605674,0.0018953869584947,0.0024569889064878,0.0005616020062007,5
254,254,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,255,0.8553921568627451,0.902155887230514,0.4299190782795788,0.1107091717049479,0.0016770837828516,0.0019463030621409,0.0002692192210815,5
255,255,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,256,0.8529411764705882,0.9016393442622952,0.4868037291875511,0.1676276722922921,0.0030173356644809,0.0037577690090984,0.0007404332864098,5
256,256,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,257,0.8504901960784313,0.8998357963875205,0.4430493652391448,0.3144428295828402,0.0027185741346329,0.0036527316551655,0.0009341574623249,5
257,257,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,258,0.8676470588235294,0.9090909090909092,0.348706289532357,0.1645491039566695,0.0029251561500132,0.0036034898366779,0.0006783337448723,5
258,258,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,259,0.8897058823529411,0.9197860962566844,0.2699046459633346,0.2249348855763673,0.0020603856537491,0.0029532888438552,0.0008929031318984,5
259,259,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,260,0.8774509803921569,0.9070631970260224,0.2830906452647611,0.1741016954556107,0.0013795632403343,0.0018220372730866,0.0004424739745445,5
260,260,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,261,0.8529411764705882,0.8850574712643678,0.3370284751495894,0.1671115794032812,0.0014063594862818,0.0017426743870601,0.0003363149589858,5
261,261,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,262,0.8308823529411765,0.8622754491017964,0.4099752084881651,0.1884898110106587,0.0015749498270452,0.0019287078175693,0.0003537580487318,5
262,262,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,263,0.8504901960784313,0.882466281310212,0.3444277477980244,0.2346844932436943,0.0022257366217672,0.0037370473146438,0.0015113105764612,5
263,263,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,264,0.8823529411764706,0.911439114391144,0.286877905694293,0.2018631510436535,0.0025472284760326,0.0031154700554907,0.0005682415794581,5
264,264,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,265,0.875,0.9137055837563453,0.3382693323416306,0.1441668785363435,0.0010626639705151,0.0022345886100083,0.0011719246394932,5
265,265,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,266,0.8382352941176471,0.8928571428571429,0.5266197847987653,0.1451619836874306,0.0017572618089616,0.0021541488822549,0.0003968871315009,5
266,266,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,267,0.8161764705882353,0.88,0.6095990919754567,0.2131094474997371,0.0024949894286692,0.0035493958275765,0.0010544063989073,5
267,267,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,268,0.8063725490196079,0.8744038155802861,0.6013791329300433,0.3005343666858971,0.0022797882556915,0.0029262972529977,0.0006465089973062,5
268,268,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,269,0.8529411764705882,0.9016393442622952,0.4826568382764783,0.2451762537192553,0.006035822443664,0.0074829715304076,0.0014471490867435,5
269,269,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,270,0.8602941176470589,0.9018932874354562,0.3330055475234985,0.1759962160885334,0.0029002965893596,0.0039274445734918,0.0010271479841321,5
270,270,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,271,0.8578431372549019,0.8975265017667845,0.3125878159029811,0.1269149562343955,0.0015504797920584,0.0021101504098623,0.0005596706178039,5
271,271,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,272,0.8578431372549019,0.896797153024911,0.3099922644905746,0.1309964498691261,0.0017300945473834,0.002217789646238,0.0004876951279584,5
272,272,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,273,0.8725490196078431,0.9081272084805654,0.3025103322431153,0.2323850915580988,0.0043931477703154,0.0053482237271964,0.0009550758404657,5
273,273,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,274,0.8700980392156863,0.9094017094017094,0.3274951416031256,0.1156857803463935,0.0014024176634848,0.0021785476710647,0.0007761300075799,5
274,274,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,275,0.8504901960784313,0.8981636060100167,0.3878090463386958,0.1972604806348681,0.003529839683324,0.0041399435140192,0.0006101038889028,5
275,275,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,276,0.8455882352941176,0.8968903436988543,0.461074417196762,0.0744816431030631,0.001307048718445,0.0014717915328219,0.0001647427852731,5
276,276,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,277,0.8431372549019608,0.8950819672131147,0.4753443376097244,0.2136163820512592,0.0018363209674134,0.0023901897948235,0.00055386882741,5
277,277,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,278,0.8406862745098039,0.8925619834710744,0.4605208813879347,0.1333576114289462,0.0022922626230865,0.0027117368299514,0.0004194742068648,5
278,278,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,279,0.8529411764705882,0.8996655518394648,0.4011919303641965,0.2294848660193383,0.0019312361255288,0.0025243014097213,0.0005930652841925,5
279,279,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,280,0.875,0.9103690685413004,0.3147722821974871,0.2220795214921235,0.0032780736219137,0.004665030632168,0.0013869570102542,5
280,280,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,281,0.8553921568627451,0.8901303538175046,0.332945726830147,0.205638317130506,0.0023019972722977,0.0027714532334357,0.0004694559902418,5
281,281,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,282,0.8357843137254902,0.8709055876685935,0.3858411696684711,0.1773175546899437,0.0020030345767736,0.0025767744518816,0.0005737399333156,5
282,282,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,283,0.8431372549019608,0.8787878787878788,0.3857317916756752,0.1344330494571477,0.0023494255729019,0.0032315941061824,0.0008821685914881,5
283,283,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,284,0.8602941176470589,0.8961748633879781,0.3536406562334913,0.2182040103152394,0.0021938998252153,0.0032967464067041,0.0011028466979041,5
284,284,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,285,0.8602941176470589,0.9038785834738616,0.4088601297698915,0.23097835496068,0.0020998786203563,0.003113079117611,0.0010132003808394,5
285,285,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,286,0.8431372549019608,0.8950819672131147,0.4914183359930986,0.2076818629726767,0.0021248026750981,0.0028358299750834,0.0007110272999852,5
286,286,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,287,0.8357843137254902,0.8910569105691057,0.4788609124062692,0.211219065170735,0.0019467107485979,0.0027492712251842,0.0008025604765862,5
287,287,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,288,0.8480392156862745,0.8970099667774086,0.4010464494372261,0.2807265105843544,0.0019761277362704,0.0026778555475175,0.0007017276948317,5
288,288,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,289,0.8480392156862745,0.8949152542372881,0.3366621232810704,0.1952941540628671,0.0025095231831073,0.003109902376309,0.0006003792514093,5
289,289,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,290,0.8676470588235294,0.9045936395759716,0.3089543867162337,0.1295098239183426,0.0011716193985193,0.0013686720049008,0.0001970526063814,5
290,290,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,291,0.8651960784313726,0.9029982363315696,0.3121465721222408,0.0966862004622817,0.0011689478997141,0.0016919387271627,0.000522990769241,5
291,291,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,292,0.8676470588235294,0.9,0.3150599212842245,0.1663231209851801,0.0014478621305897,0.0024030916392803,0.0009552295086905,5
292,292,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,293,0.8725490196078431,0.902621722846442,0.3326617124691313,0.148965173009783,0.0015714918263256,0.0019997195340692,0.0004282277368474,5
293,293,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,294,0.8651960784313726,0.8960302457466919,0.3591576599169011,0.2215231388807296,0.0022529833950102,0.0028806626796722,0.0006276792264543,5
294,294,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,295,0.8504901960784313,0.8838095238095238,0.386131611634411,0.1560105339251458,0.0019370649242773,0.00228290585801,0.0003458409046288,5
295,295,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,296,0.8725490196078431,0.9037037037037036,0.3560458298626484,0.182325485534966,0.0027772418688982,0.0040081162005662,0.001230874331668,5
296,296,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,297,0.8700980392156863,0.9061946902654868,0.3638647678171229,0.1709027776122093,0.0024120276793837,0.0032225132454186,0.0008104856242425,5
297,297,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,298,0.8627450980392157,0.905084745762712,0.4285622459799781,0.2592930928617716,0.004949671216309,0.0063184699974954,0.0013687988976016,5
298,298,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,299,0.8431372549019608,0.8954248366013072,0.5568528753504449,0.0536108544841408,0.0013874552678316,0.00165890250355,0.0002714472066145,5
299,299,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,300,0.8406862745098039,0.8939641109298532,0.5846150404381036,0.1676896151155233,0.0025088898837566,0.0032541162800043,0.0007452263962477,5
300,300,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,301,0.8455882352941176,0.8958677685950414,0.5177223705321404,0.229110255409032,0.0056104459799826,0.0069774137809872,0.0013669678010046,5
301,301,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,302,0.8529411764705882,0.8993288590604027,0.425534518682124,0.2468512976821512,0.0051132719963788,0.0063881948590278,0.0012749227462336,5
302,302,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,303,0.8651960784313726,0.9026548672566372,0.3449757814169952,0.1723144080862403,0.0030939318239688,0.0039399033412337,0.0008459716336801,5
303,303,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,304,0.8700980392156863,0.9013035381750466,0.3573617054989524,0.1300074914656579,0.0028763061854988,0.0034290358889847,0.0005527297616936,5
304,304,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,305,0.8700980392156863,0.9001883239171374,0.3679381477482178,0.0997941030934453,0.0011921647237613,0.0019564907997846,0.0007643260760232,5
305,305,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,306,0.8725490196078431,0.9044117647058824,0.3453149862733541,0.1124734172038733,0.0012939283624291,0.0017902797553688,0.0004963513929396,5
306,306,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,307,0.8774509803921569,0.9113475177304964,0.3418996297553474,0.1046070454828441,0.0017344383522868,0.0023293660487979,0.0005949276383034,5
307,307,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,308,0.8676470588235294,0.9084745762711864,0.4039148822445057,0.1202625760249793,0.0026047332212328,0.0032957654912024,0.0006910322699695,5
308,308,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,309,0.8627450980392157,0.9057239057239056,0.4405613374101984,0.1446958309039474,0.0031237294897437,0.0042003607377409,0.0010766311315819,5
309,309,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,310,0.8651960784313726,0.9066213921901528,0.3964669181846593,0.2357697670720517,0.0026089835446327,0.0037284914869815,0.0011195079423487,5
310,310,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,311,0.8700980392156863,0.9061946902654868,0.3375237604749261,0.1630567451938986,0.0024106316268444,0.0033869333565235,0.0009763017296791,5
311,311,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,312,0.8700980392156863,0.8998109640831758,0.3585089654753021,0.1363415611907839,0.0035029726568609,0.0045982231386005,0.0010952504817396,5
312,312,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,313,0.8504901960784313,0.8801571709233792,0.4228267704374066,0.1824068368598818,0.0021820697002112,0.0030249105766415,0.0008428408182226,5
313,313,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,314,0.8553921568627451,0.8858800773694391,0.3803493537593121,0.1870639734156429,0.0026568225584924,0.0040320283733308,0.0013752058148384,5
314,314,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,315,0.8799019607843137,0.9097605893186004,0.3240859879765148,0.154588887989521,0.0022018426097929,0.0028604541439563,0.0006586115341633,5
315,315,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,316,0.8627450980392157,0.903114186851211,0.3480924455238981,0.1160236256942152,0.0011987955076619,0.0023556116502732,0.0011568161426112,5
316,316,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,317,0.8333333333333334,0.8877887788778878,0.4628206726629287,0.1629559624940157,0.0016291404608637,0.0019788935314863,0.0003497530706226,5
317,317,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,318,0.8088235294117647,0.875,0.6241665199745958,0.1442348361387849,0.0017723832279443,0.0020486444700509,0.0002762612421065,5
318,318,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,319,0.7671568627450981,0.8540706605222734,0.7653857542284053,0.1198951394110918,0.0013370051747187,0.0015355212381109,0.0001985160197364,5
319,319,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,320,0.8014705882352942,0.8704,0.5881151806371396,0.4222023153677582,0.0038858046755194,0.0072271735407412,0.0033413688652217,5
320,320,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,321,0.8627450980392157,0.9047619047619048,0.3535558825870062,0.2528535075671971,0.0034043784253299,0.0051499078981578,0.0017455294728279,5
321,321,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,322,0.8774509803921569,0.9087591240875912,0.308589444696611,0.123706479165703,0.0019417668227106,0.0023392785806208,0.0003975118161179,5
322,322,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,323,0.8529411764705882,0.8832684824902723,0.3951372224107092,0.1323226651642471,0.0020073929335922,0.0024439133703708,0.000436520378571,5
323,323,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,324,0.8504901960784313,0.8815533980582524,0.4035253966701965,0.2002082592435181,0.0022318372502923,0.0040139462798833,0.0017821091460064,5
324,324,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,325,0.8578431372549019,0.8905660377358491,0.3699602491459718,0.1531152500025928,0.0018766189459711,0.0023021986708045,0.0004255797539371,5
325,325,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,326,0.8602941176470589,0.8954128440366973,0.3385911812165789,0.1093909637443721,0.0017013304168358,0.0021669331472367,0.0004656027304008,5
326,326,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,327,0.8578431372549019,0.8989547038327527,0.3760079476872788,0.1330206450261175,0.0018265041289851,0.002554923063144,0.0007284189341589,5
327,327,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,328,0.8627450980392157,0.9041095890410958,0.3918297712955916,0.3175667522661388,0.0025396184064447,0.0041028377600014,0.0015632193535566,5
328,328,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,329,0.8578431372549019,0.8989547038327527,0.371997433468042,0.1618481368944049,0.0023251443635672,0.0031205385457724,0.0007953942404128,5
329,329,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,330,0.8651960784313726,0.9046793760831888,0.3849449355666544,0.0666766996029764,0.0008260740432888,0.0012037716805934,0.0003776976082008,5
330,330,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,331,0.875,0.9125214408233276,0.3973231052925043,0.1219305691309273,0.002884421730414,0.0034094438888132,0.0005250221583992,5
331,331,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,332,0.8602941176470589,0.9045226130653268,0.4315389988523926,0.1464336095843464,0.0032278299331665,0.0039676553569734,0.0007398255402222,5
332,332,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,333,0.8333333333333334,0.8885245901639345,0.5236858060063028,0.0540429183561354,0.0006815131637267,0.0009700597147457,0.0002885465510189,5
333,333,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,334,0.8186274509803921,0.8802588996763754,0.6101469401881903,0.0741991360113024,0.001198879792355,0.0014399186475202,0.0002410388406133,5
334,334,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,SGDM,0.33,0.9,SGD,0.001,335,0.8333333333333334,0.8885245901639345,0.5150094294884041,0.4049591990094632,0.0063364203087985,0.0089302500709891,0.0025938297621905,5
