,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
242,242,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,243,0.8725490196078431,0.9130434782608696,0.5137293171320184,0.0104374666279181,0.0001603429554961,0.0001925222459249,3.217928315280005e-05,5
243,243,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,244,0.875,0.9134125636672326,0.4907830912076558,0.0326466792798601,0.0005800212966278,0.0008571477956138,0.000277126498986,5
244,244,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,245,0.8774509803921569,0.9140893470790378,0.4873120439382653,0.013428359744139,0.000210039623198,0.0002564511378295,4.6411518269451335e-05,5
245,245,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,246,0.8799019607843137,0.914185639229422,0.4971859012251062,0.0159645609371364,0.0003279928641859,0.0003864285245072,5.843566032126546e-05,5
246,246,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,247,0.8799019607843137,0.914185639229422,0.5247734691240076,0.0192163967678789,0.0007488810224458,0.0010030269622802,0.0002541459107305,5
247,247,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,248,0.875,0.9106830122591943,0.5543340919619225,0.0174859667068813,0.0008028718875721,0.0009874906390905,0.0001846187806222,5
248,248,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,249,0.8725490196078431,0.9097222222222222,0.5838076155210443,0.0253547679749317,0.0007971992017701,0.0009870879584923,0.0001898887567222,5
249,249,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,250,0.8725490196078431,0.9094076655052264,0.6065467580209609,0.0062435553327668,0.0004624732537195,0.0005756506579928,0.0001131774115492,5
250,250,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,251,0.8700980392156863,0.9078260869565218,0.6271696766004121,0.0034405762248206,4.245508898748085e-05,5.1933406211901456e-05,9.47831904341001e-06,5
251,251,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,252,0.8725490196078431,0.9094076655052264,0.6450032042008459,0.0127214875095523,0.0005105492891743,0.0006216288893483,0.000111079585622,5
252,252,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,253,0.875,0.9106830122591943,0.6366611451364816,0.0109186449833214,0.0032243994064629,0.0040418966673314,0.0008174972026608,5
253,253,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,254,0.8799019607843137,0.9135802469135802,0.6427096380656996,0.0036738938465714,4.4236025132704526e-05,5.806357876281254e-05,1.382755181111861e-05,5
254,254,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,255,0.8799019607843137,0.9126559714795008,0.6548711502366453,0.0009708562796004,2.288170890096808e-06,2.789053269225405e-06,5.008823791285977e-07,5
255,255,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,256,0.8823529411764706,0.9145907473309608,0.6743962911411883,0.0026777010655496,0.0001389183598803,0.0001710854994598,3.2167135941563174e-05,5
256,256,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,257,0.8897058823529411,0.9200710479573712,0.6828208468456675,0.0104091354436241,0.0005306572420522,0.0006820493726991,0.0001513921160949,5
257,257,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,258,0.8774509803921569,0.9119718309859156,0.7011211631975397,0.0077128196932608,7.55077344365418e-05,9.839209087658674e-05,2.288435644004494e-05,5
258,258,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,259,0.8725490196078431,0.9103448275862068,0.7286340771819346,0.0121339392161462,0.0008254732238128,0.0010278007248416,0.0002023275155806,5
259,259,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,260,0.8627450980392157,0.9057239057239056,0.7841233272512338,0.0211789134232094,0.0031407047063112,0.0039270389825105,0.000786334159784,5
260,260,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,261,0.8676470588235294,0.9093959731543624,0.8031091992649154,0.0148303948278771,0.001005538739264,0.0013716266257688,0.0003660878282971,5
261,261,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,262,0.8799019607843137,0.9170896785109984,0.7185278107522297,0.0521646107197739,0.0012551168911159,0.0017049534944817,0.0004498366324696,5
262,262,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,263,0.8946078431372549,0.9259896729776248,0.6132679372719448,0.0378437560953898,0.0015270906733348,0.0019000920001417,0.0003730013559106,5
263,263,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,264,0.8848039215686274,0.9171075837742504,0.5298491487608807,0.0418491423747036,0.0038266130723059,0.0047249286435544,0.0008983156294561,5
264,264,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,265,0.8872549019607843,0.9198606271777005,0.513172333979324,0.0775749301206087,0.000897689606063,0.0012809456093236,0.0003832560323644,5
265,265,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,266,0.8872549019607843,0.9215017064846416,0.557244775100045,0.0619703266909345,0.0027129088994115,0.003548762993887,0.0008358541526831,5
266,266,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,267,0.8946078431372549,0.9277310924369748,0.5969971045115552,0.0327534043986815,0.00165142910555,0.0019773445092141,0.0003259153454564,5
267,267,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,268,0.8848039215686274,0.9217970049916804,0.6331973893584469,0.0101535409851931,2.50171433435753e-05,3.0733775929547846e-05,5.716633040719898e-06,5
268,268,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,269,0.8774509803921569,0.9174917491749176,0.638936950962114,0.0192080599500332,0.0007967250421643,0.0009959638118743,0.0001992387406062,5
269,269,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,270,0.8848039215686274,0.9217970049916804,0.5703277035465684,0.0249812143680173,0.0019114463357254,0.0023820286151021,0.0004705823084805,5
270,270,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,271,0.8897058823529411,0.924114671163575,0.505475270607527,0.0078965317597612,0.000188147299923,0.0002361633087275,4.801600516657345e-05,5
271,271,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,272,0.8897058823529411,0.9233390119250426,0.4759717279572642,0.0094675046112388,0.0001299435534747,0.0001606666919542,3.07231348415371e-05,5
272,272,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,273,0.8897058823529411,0.922279792746114,0.4602982349894648,0.0214783038455061,0.0002665791253093,0.0003429838106967,7.640468538738787e-05,5
273,273,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,274,0.8700980392156863,0.9087779690189328,0.4787065641596165,0.0126845313468948,0.0004701981088146,0.0006318494561128,0.00016165136185,5
274,274,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,275,0.8676470588235294,0.90625,0.4795793518093049,0.0268451853352598,0.001447113812901,0.0017838123021647,0.0003366984601598,5
275,275,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,276,0.8700980392156863,0.9078260869565218,0.4881546143933162,0.0099639093596488,0.000162923199241,0.0001932056475197,3.028244827874005e-05,5
276,276,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,277,0.8725490196078431,0.9097222222222222,0.5124321486104699,0.0087596677755936,0.0001163496126537,0.0001590013998793,4.265178722562269e-05,5
277,277,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,278,0.8578431372549019,0.9003436426116839,0.5549625721195137,0.0155489061377011,0.0013903840444982,0.0017508491873741,0.000360465113772,5
278,278,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,279,0.8504901960784313,0.8974789915966387,0.6416651467837201,0.0128524314495734,0.0013865880900993,0.0017547042807564,0.0003681162197608,5
279,279,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,280,0.8504901960784313,0.8974789915966387,0.6517454172249464,0.0420180815877392,0.0017363267252221,0.002199854934588,0.000463528180262,5
280,280,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,281,0.8529411764705882,0.8986486486486487,0.6654043331087165,0.0013764633680693,1.9983799575129524e-06,2.7766841412812937e-06,7.783041837683413e-07,5
281,281,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,282,0.8651960784313726,0.9056603773584906,0.6010995737582847,0.0681777312955819,0.0019390892703086,0.0025229409802705,0.0005838517681695,5
282,282,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,283,0.8799019607843137,0.9129662522202486,0.5724171812602721,0.0240103924297727,0.0015985032077878,0.0020504749845713,0.0004519717767834,5
283,283,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,284,0.8774509803921569,0.910394265232975,0.5744318534430646,0.0194687663181684,0.0009246022673323,0.0011966498568654,0.000272047589533,5
284,284,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,285,0.8774509803921569,0.9097472924187726,0.5577952406373715,0.0097734235296957,0.0009261352242901,0.0012065985938534,0.0002804633695632,5
285,285,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,286,0.8799019607843137,0.9120287253141832,0.5343248072039226,0.0071903644083067,0.000271436641924,0.0003421722212806,7.073557208059356e-05,5
286,286,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,287,0.8848039215686274,0.9171075837742504,0.5064335082105234,0.0261974874418228,0.0016778139397501,0.002121640369296,0.0004438264877535,5
287,287,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,288,0.8799019607843137,0.9150779896013864,0.5056904507858003,0.0284886973979882,0.0006305141141638,0.0007898478070273,0.0001593336783116,5
288,288,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,289,0.875,0.9122203098106711,0.5072126817186454,0.0108058959222398,0.0010126389097422,0.0012982416665181,0.0002856028149835,5
289,289,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,290,0.8676470588235294,0.9072164948453608,0.5107945220370311,0.0035337645676918,6.0016129282303154e-05,7.281923171831295e-05,1.2803103345504496e-05,5
290,290,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,291,0.8774509803921569,0.9128919860627178,0.5041981595037642,0.0052573210338596,0.0007076361798681,0.0008736997842788,0.0001660636044107,5
291,291,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,292,0.8799019607843137,0.9126559714795008,0.5120231634195365,0.0148680462990887,0.0025247514713555,0.0032702242024242,0.0007454727310687,5
292,292,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,293,0.875,0.9090909090909092,0.5096787914477389,0.0272455963236279,0.0034058396704494,0.0044425814412534,0.0010367416543886,5
293,293,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,294,0.8700980392156863,0.9061946902654868,0.5151188190148769,0.0038667699135839,1.268048981728498e-05,1.737888487696182e-05,4.698395059676841e-06,5
294,294,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,295,0.8823529411764706,0.9163763066202092,0.5269341601478849,0.0358992007316555,0.0020229620859026,0.0024959256406873,0.0004729634383693,5
295,295,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,296,0.8872549019607843,0.9201388888888888,0.5402982063322127,0.0099683462991379,0.0003941492759622,0.0004726128827314,7.846361404517666e-05,5
296,296,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,297,0.8872549019607843,0.9204152249134948,0.5616788635470941,0.0024716874386649,1.625328150112182e-05,2.018973282247316e-05,3.936451321351342e-06,5
297,297,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,298,0.8823529411764706,0.9172413793103448,0.5819018452985248,0.0048367219348438,7.658536924282089e-05,9.404747106600551e-05,1.7462100004195236e-05,5
298,298,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,299,0.8627450980392157,0.9054054054054054,0.6217311656507138,0.028856886049034,0.0005615791305899,0.0007049403502605,0.0001433612196706,5
299,299,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,300,0.8602941176470589,0.9042016806722688,0.6712983632200584,0.0254009833431337,0.0017069128807634,0.0021075401455163,0.0004006272065453,5
300,300,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,301,0.8553921568627451,0.9008403361344538,0.6828614355047238,0.0119652695406693,0.0002628552319947,0.0003493784170132,8.652317774249241e-05,5
301,301,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,302,0.8578431372549019,0.9033333333333332,0.7194124273584891,0.0628445679682772,0.0059327390044927,0.0072770132683217,0.0013442744966596,5
302,302,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,303,0.8725490196078431,0.9112627986348124,0.6546792420895323,0.0879165914701297,0.0059365844354033,0.0077536622993648,0.0018170779803767,5
303,303,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,304,0.875,0.9116117850953206,0.6001091531064708,0.0129980905051343,0.0004903862718492,0.000613473530393,0.0001230872876476,5
304,304,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,305,0.8651960784313726,0.9023090586145648,0.5709740104662784,0.0333020036446396,0.0014109821058809,0.0017602517036721,0.0003492696559987,5
305,305,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,306,0.8627450980392157,0.8989169675090253,0.5763542750055957,0.0063431277952622,0.0002334637683816,0.0002947740722447,6.131030386313796e-05,5
306,306,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,307,0.8602941176470589,0.8969258589511754,0.5831031227740002,0.0173617821582593,0.0018303795950487,0.0023015371989458,0.0004711576330009,5
307,307,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,308,0.8651960784313726,0.9016100178890876,0.5772548408347967,0.0264753446762915,0.0018851296044886,0.0023757324088364,0.0004906028043478,5
308,308,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,309,0.8676470588235294,0.9039145907473308,0.5412520373345115,0.0665932794800028,0.004626783542335,0.005789253860712,0.001162470318377,5
309,309,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,310,0.8725490196078431,0.9078014184397164,0.500059230775828,0.0349884104426018,0.0026704352349042,0.0032727073412388,0.0006022720481269,5
310,310,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,311,0.8848039215686274,0.9176882661996496,0.459882350716119,0.0377800433407537,0.0003519453166518,0.0004422017373144,9.025642793858424e-05,5
311,311,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,312,0.8897058823529411,0.919210053859964,0.4208895990250669,0.0204980428423732,0.0010383090702816,0.0014247753424569,0.0003864662430714,5
312,312,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,313,0.8897058823529411,0.918918918918919,0.4044047134435352,0.0103629464330151,0.0002145680773537,0.0002680253237485,5.345723911887035e-05,5
313,313,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,314,0.8946078431372549,0.9233511586452764,0.3994013005137151,0.0187847252935171,0.0004084724932909,0.0005533366347663,0.0001448641269234,5
314,314,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,315,0.8946078431372549,0.9236234458259324,0.4086556393132709,0.0069939711503684,2.632176801853348e-05,3.620076313382015e-05,9.87899511528667e-06,5
315,315,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,316,0.8946078431372549,0.925476603119584,0.4481358195212213,0.0201008640043437,0.0003642537049017,0.0005277366144582,0.0001634828950045,5
316,316,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,317,0.875,0.9137055837563453,0.520428928915256,0.020076382132247,0.0013308792840689,0.0016519337659701,0.0003210544236935,5
317,317,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,318,0.8700980392156863,0.9109243697478993,0.5846496207060923,0.0109477867907844,0.0012518268777057,0.001560736214742,0.0003089093370363,5
318,318,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,319,0.8651960784313726,0.908485856905158,0.6275851000659625,0.0201146452920511,0.0004414987924974,0.000541413843166,9.991505066864192e-05,5
319,319,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,320,0.8799019607843137,0.915951972555746,0.5424835362903062,0.0938387686805799,0.0018191435374319,0.0025619454681873,0.0007428019307553,5
320,320,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,321,0.875,0.9087656529516994,0.545641331826154,0.0410321583785116,0.0016744139138609,0.0022352351807057,0.0005608212668448,5
321,321,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,322,0.8578431372549019,0.8921933085501859,0.6587233220948381,0.005920288846828,0.0001471607392886,0.0002060264814645,5.886574217583984e-05,5
322,322,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,323,0.8480392156862745,0.8830188679245283,0.7179796591574582,0.0265460440143942,0.0019872095435857,0.0026844958774745,0.0006972863338887,5
323,323,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,324,0.8627450980392157,0.895910780669145,0.6631060159883881,0.0217671588459052,0.0012393260840326,0.0018298615468665,0.0005905354628339,5
324,324,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,325,0.8553921568627451,0.8936936936936937,0.6180811690020502,0.038262630442623,0.0003705858835019,0.0004765011544805,0.0001059152782545,5
325,325,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,326,0.8504901960784313,0.893542757417103,0.61970158935383,0.0071439728257246,0.0003312600892968,0.0004231682105455,9.190811397274956e-05,5
326,326,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,327,0.8602941176470589,0.9018932874354562,0.6703846692489962,0.0038121714908629,0.0001918149646371,0.0002339334751013,4.211851046420634e-05,5
327,327,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,328,0.8578431372549019,0.894927536231884,0.6146713197345426,0.1638651529815979,0.0974815338850021,0.123109295964241,0.0256277658045291,5
328,328,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,329,0.8259803921568627,0.864244741873805,0.6859688259907725,0.0087353809946216,0.0002115261158905,0.0002732644497882,6.173832662170753e-05,5
329,329,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,330,0.8357843137254902,0.8718929254302104,0.634389875824198,0.0564570983918383,0.0024033670779317,0.003349881619215,0.0009465145994909,5
330,330,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,331,0.8529411764705882,0.8909090909090909,0.4873806592350935,0.0689372628438286,0.0022351862862706,0.0031019635498523,0.000866777379997,5
331,331,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,332,0.8848039215686274,0.9193825042881648,0.4818111775652962,0.041903902918566,0.0007139528170228,0.0010603679111227,0.0003464150649961,5
332,332,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,333,0.8161764705882353,0.8803827751196173,0.7158628917166817,0.0374646108481101,0.0006514028646051,0.0009289325098507,0.0002775296161416,5
333,333,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,334,0.7622549019607843,0.8519083969465648,1.0289901529858805,0.0183363417489454,0.0002293543657287,0.0002918499230872,6.249556463444605e-05,5
334,334,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,335,0.8308823529411765,0.8892455858747994,0.7168720314437843,0.2431894644303247,0.0079311709851026,0.0122395167127251,0.0043083457276225,5
335,335,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,336,0.8897058823529411,0.9228130360205832,0.4340731566041416,0.120950514760334,0.002233984414488,0.0031547136604785,0.0009207293041981,5
336,336,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,337,0.8553921568627451,0.8901303538175046,0.3893178257835554,0.0419809598452411,0.0003169088740833,0.0003917384601663,7.482957153115422e-05,5
337,337,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,338,0.8137254901960784,0.8503937007874016,0.4975054074060537,0.0536042517330497,0.0005896002985537,0.0009333109483122,0.0003437106788624,5
338,338,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,339,0.8431372549019608,0.8773946360153256,0.4877793491891056,0.1222496231505647,0.002826795913279,0.0045655132271349,0.0017387173138558,5
339,339,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,340,0.8700980392156863,0.9048473967684022,0.4798070129370043,0.0706724194064736,0.0018418622203171,0.0029161572456359,0.0010742950253188,5
340,340,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,341,0.8553921568627451,0.8987993138936535,0.6178586469842212,0.028218847673852,0.0040630623698234,0.0050800712779164,0.0010170091409236,5
341,341,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,342,0.8553921568627451,0.9018302828618968,0.7691189749548714,0.0471882532839663,0.0029201651923358,0.0037880025338381,0.0008678373415023,5
342,342,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,343,0.8480392156862745,0.8976897689768977,0.8269083758190676,0.0291470135306008,0.0028661452233791,0.0036477961111813,0.0007816510042175,5
343,343,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,344,0.8627450980392157,0.905084745762712,0.6599333415015637,0.0703767117159441,0.0046616997569799,0.0068852826952934,0.0022235827054828,5
344,344,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,345,0.8700980392156863,0.9061946902654868,0.583270102876864,0.0192491912364494,0.0010794620029628,0.0013928089756518,0.0003133470308966,5
345,345,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,346,0.8553921568627451,0.8913443830570903,0.5903101656574519,0.0096199399395845,0.000310192204779,0.0003856721159536,7.547991117462516e-05,5
346,346,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,347,0.8529411764705882,0.8888888888888888,0.6003307757657204,0.0720233747200109,0.0027176481671631,0.0034377567935734,0.0007201085682027,5
347,347,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,348,0.8406862745098039,0.8780487804878049,0.6070218125943725,0.0436994114296976,0.0022900463081896,0.0027803329285234,0.0004902867367491,5
348,348,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,349,0.8651960784313726,0.8994515539305301,0.528590065068748,0.0708762479037977,0.0046714972704648,0.0066935280337929,0.002022030763328,5
349,349,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,350,0.8823529411764706,0.9154929577464788,0.5125383277704446,0.009544973289594,0.0001921883667819,0.0002695541188586,7.736574480077252e-05,5
350,350,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,351,0.8774509803921569,0.913793103448276,0.5374620091307032,0.0112624774733558,0.0001585243735462,0.0002030402247328,4.45158475486096e-05,5
351,351,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,352,0.8627450980392157,0.9063545150501672,0.6017386345044418,0.0090315208374522,0.0002489951439201,0.0003154625592287,6.646740075666457e-05,5
352,352,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,AdamW,0.0001,0.01,SGD,0.001,353,0.8627450980392157,0.9066666666666666,0.6087427109196856,0.0643953258148394,0.0007001378107815,0.0010363918263465,0.000336253986461,5
