,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
245,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,246,0.0,0.699328629570153,0.2801261693577875,0.09823308885097504,0.33125293254852295,0.2330198436975479,22
246,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,247,0.0,0.6473577536699426,0.17534682954322886,0.24803975224494934,0.3269089162349701,0.07886915653944016,22
247,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,248,0.0,0.6197655901654076,0.24344640938057144,0.24343356490135193,0.2707007825374603,0.0272672176361084,22
248,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,249,0.0,0.6224054371127645,0.43207597708414225,0.17958767712116241,0.19516678154468536,0.015579108148813248,22
249,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,250,0.0,0.657387659408664,0.3880369237624109,0.07702072709798813,0.13986386358737946,0.06284313648939133,22
250,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,251,0.0,0.7451668765026195,0.20391112113456158,0.06162258982658386,0.11903325468301773,0.05741066485643387,22
251,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,252,0.0,0.8377121781347362,0.15357229997065258,0.39232540130615234,0.43969908356666565,0.04737367853522301,22
252,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,253,0.0,0.8998024671246078,0.30023118936118076,0.1866285502910614,0.22553174197673798,0.03890318423509598,22
253,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,254,0.0,0.9347946787722238,0.3490372152702713,0.11108510941267014,0.1344647854566574,0.023379674181342125,22
254,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,255,0.0,0.8545104870928153,0.50039668536999,0.19349801540374756,0.538109302520752,0.3446112871170044,22
255,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,256,0.0,0.7646277244878179,0.3432706419590183,0.24762660264968872,0.2906392812728882,0.043012671172618866,22
256,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,257,0.0,0.7011663562241401,0.22424801046833057,0.19138677418231964,0.19899551570415497,0.007608737796545029,22
257,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,258,0.0,0.6530462903830841,0.33083914170380346,0.23892463743686676,0.25653335452079773,0.017608722671866417,22
258,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,259,0.0,0.6192364381014845,0.5682405326854099,0.14103850722312927,0.25651082396507263,0.11547231674194336,22
259,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,260,0.0,0.6227083324476053,0.27045091495595197,0.1314060240983963,0.1779075413942337,0.0465015172958374,22
260,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,261,0.0,0.6318389698294283,0.35650910633108157,0.1675088256597519,0.22064538300037384,0.05313655734062195,22
261,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,262,0.0,0.6372395267013375,0.18889200010506266,0.34045159816741943,0.3788096010684967,0.038358017802238464,22
262,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,263,0.0,0.6411719376804265,0.3970688532021912,0.24832895398139954,0.2600865066051483,0.011757547967135906,22
263,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,264,0.0,0.65295889040896,0.4615387533791363,0.19447489082813263,0.2179478257894516,0.023472929373383522,22
264,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,265,0.0,0.6343261877089056,0.27967795470560136,0.04581382870674133,0.25645968317985535,0.210645854473114,22
265,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,266,0.0,0.6203737299860889,0.2313598971644586,0.28332284092903137,0.30525708198547363,0.021934228017926216,22
266,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,267,0.0,0.6208102159372723,0.3018364615399729,0.16685287654399872,0.18489257991313934,0.018039699643850327,22
267,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,268,0.0,0.6514967355791849,0.30447148043577643,0.12126930058002472,0.1637839674949646,0.04251466318964958,22
268,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,269,0.0,0.7087900459993887,0.2926103539764881,0.22831124067306519,0.23614704608917236,0.007835811004042625,22
269,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,270,0.0,0.7837946545190484,0.35707123550501735,0.12694182991981506,0.13935451209545135,0.012412679381668568,22
270,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,271,0.0,0.8643954469616176,0.23531569529917432,0.23330919444561005,0.2412693351507187,0.007960142567753792,22
271,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,272,0.0,0.9001204997642349,0.33655136530710894,0.28046828508377075,0.33744415640830994,0.05697588622570038,22
272,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,273,0.0,0.8283928220394914,0.5511143701659008,0.12057140469551086,0.37003546953201294,0.24946406483650208,22
273,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,274,0.0,0.7798572431197603,0.14868934371677991,0.21645835041999817,0.22736027836799622,0.010901927947998047,22
274,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,275,0.0,0.7193332893475322,0.3062111617658626,0.26121753454208374,0.29012584686279297,0.028908314183354378,22
275,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,276,0.0,0.6634094558144343,0.3974472044882449,0.16249972581863403,0.19184070825576782,0.02934097871184349,22
276,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,277,0.0,0.6383780982658154,0.34950970955277705,0.13570556044578552,0.15904675424098969,0.02334119752049446,22
277,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,278,0.0,0.619735790345505,0.42441447145220906,0.17277657985687256,0.22737856209278107,0.05460198223590851,22
278,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,279,0.0,0.6186011463176203,0.20230936585205858,0.06584633886814117,0.1770620495080948,0.11121571063995361,22
279,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,280,0.0,0.6182087009189693,0.2694457064382732,0.2892126142978668,0.3020406663417816,0.012828055769205093,22
280,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,281,0.0,0.6183375497810714,0.36753337950530374,0.08748264610767365,0.1375351995229721,0.05005254969000816,22
281,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,282,0.0,0.6194641417219439,0.37593222948172217,0.23182106018066406,0.24150557816028595,0.009684517979621887,22
282,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,283,0.0,0.6385433826282734,0.11063000230880624,0.017525002360343933,0.2015751153230667,0.18405011296272278,22
283,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,284,0.0,0.6673107080104697,0.32654218526811085,0.258035808801651,0.27364838123321533,0.015612566843628883,22
284,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,285,0.0,0.6793376165264435,0.5106239045885477,0.15465685725212097,0.2166471928358078,0.06199033558368683,22
285,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,286,0.0,0.6815010829053763,0.277612273119898,0.20920194685459137,0.2250949889421463,0.01589304395020008,22
286,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,287,0.0,0.6644464288731567,0.4155677389268848,0.23411190509796143,0.2826317250728607,0.048519812524318695,22
287,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,288,0.0,0.6628340143738812,0.2041694316886027,0.19370514154434204,0.22306858003139496,0.02936343476176262,22
288,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,289,0.0,0.6696839772790443,0.3358118055472997,0.19410914182662964,0.20993487536907196,0.01582573540508747,22
289,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,290,0.0,0.6629872063871558,0.2837833835468204,0.28540703654289246,0.31954386830329895,0.03413684293627739,22
290,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,291,0.0,0.658686738887816,0.3528975903818553,0.1919545829296112,0.19992323219776154,0.007968652062118053,22
291,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,292,0.0,0.6485241335311919,0.3171028996140442,0.19978541135787964,0.2147950679063797,0.015009653754532337,22
292,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,293,0.0,0.6274159887364803,0.44881247002631425,0.18271049857139587,0.2605365216732025,0.07782602310180664,22
293,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,294,0.0,0.6230260181518001,0.23479901511349124,0.1780308485031128,0.23003380000591278,0.05200294405221939,22
294,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,295,0.0,0.6314424378726319,0.1931538781786168,0.05312797427177429,0.1708150953054428,0.11768712103366852,22
295,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,296,0.0,0.6461019552390994,0.4120248589876362,0.17141184210777283,0.18401847779750824,0.01260664127767086,22
296,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,297,0.0,0.6700327784278011,0.3013600696259263,0.17455755174160004,0.18475283682346344,0.010195279493927956,22
297,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,298,0.0,0.698319677064437,0.3585530169900845,0.13562996685504913,0.1469658762216568,0.011335915885865688,22
298,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,299,0.0,0.7319589038841597,0.302397029330446,0.15163516998291016,0.16101263463497162,0.009377471171319485,22
299,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,300,0.0,0.7100567118129657,0.30373313601382756,0.3156338632106781,0.5054925680160522,0.18985870480537415,22
300,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,301,0.0,0.6913790268297414,0.3560702154074203,0.16338729858398438,0.1742710918188095,0.01088379230350256,22
301,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,302,0.0,0.691309066105435,0.25657315683466464,0.05425660312175751,0.0838421881198883,0.029585586860775948,22
302,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,303,0.0,0.6740435679222792,0.2397581109184433,0.2918541729450226,0.3316650688648224,0.03981088474392891,22
303,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,304,0.0,0.6839677903033395,0.19137715811798856,0.0688408762216568,0.13227571547031403,0.06343483924865723,22
304,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,305,0.0,0.6583927388637121,0.35631962510841814,0.257409930229187,0.39430585503578186,0.13689593970775604,22
305,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,306,0.0,0.6480615360818747,0.3255350159248337,0.11483126878738403,0.137839674949646,0.023008402436971664,22
306,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,307,0.0,0.6364650212171423,0.4465083988468078,0.12133322656154633,0.14487814903259277,0.0235449206084013,22
307,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,308,0.0,0.6188210066948229,0.42014676799828354,0.21470999717712402,0.3511926829814911,0.13648268580436707,22
308,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,309,0.0,0.6204663164743031,0.4089114278216254,0.09280509501695633,0.12426743656396866,0.03146234154701233,22
309,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,310,0.0,0.6235878622258892,0.22982125784566793,0.22373750805854797,0.26883482933044434,0.04509732127189636,22
310,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,311,0.0,0.628030898461815,0.408216182438826,0.21503716707229614,0.22572052478790283,0.010683358646929264,22
311,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,312,0.0,0.6233083485192015,0.321320935791697,0.1506025195121765,0.21732197701931,0.06671945750713348,22
312,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,313,0.0,0.6185666081559567,0.34412508068436926,0.18582186102867126,0.20993664860725403,0.02411479316651821,22
313,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,314,0.0,0.6308267355420207,0.19102045736614276,0.04751481115818024,0.22075770795345306,0.17324289679527283,22
314,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,315,0.0,0.6666715617170771,0.454775985952636,0.18495410680770874,0.19932019710540771,0.01436608750373125,22
315,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,316,0.0,0.6800326797115894,0.3917949642647397,0.23878160119056702,0.3493530750274658,0.1105714738368988,22
316,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,317,0.0,0.6950286350404943,0.27569371551190586,0.19122521579265594,0.19848407804965973,0.007258865516632795,22
317,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,318,0.0,0.7478244260863494,0.18875812237066303,0.042377717792987823,0.1277237981557846,0.08534608036279678,22
318,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,319,0.0,0.7508261827112154,0.3451385961676186,0.31864476203918457,0.4635624885559082,0.14491771161556244,22
319,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,320,0.0,0.7563901574898312,0.2893570604374293,0.16707636415958405,0.17401748895645142,0.0069411261938512325,22
320,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,321,0.0,0.7204662594403929,0.43533246920613405,0.1783028095960617,0.2732270359992981,0.09492422640323639,22
321,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,322,0.0,0.7001354949164936,0.34277378521351654,0.06972960382699966,0.09288951009511948,0.023159906268119812,22
322,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,323,0.0,0.7082620682834669,0.20446722872809256,0.048136673867702484,0.09709717333316803,0.048960499465465546,22
323,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,324,0.0,0.6844757512098051,0.3901590040080588,0.23776273429393768,0.3171171247959137,0.07935439050197601,22
324,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,325,0.0,0.6818577258186486,0.2943016242193566,0.10131894052028656,0.1339862197637558,0.03266727924346924,22
325,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,326,0.0,0.6445275803331201,0.35140857268971476,0.2652752101421356,0.4558330178260803,0.1905578076839447,22
326,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,327,0.0,0.6232158641778786,0.2569062775762921,0.21696682274341583,0.2268074005842209,0.009840576909482479,22
327,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,328,0.0,0.6197530679575359,0.4727105995132164,0.14690132439136505,0.18343637883663177,0.036535050719976425,22
328,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,329,0.0,0.6220764827182275,0.24099836229685354,0.0699039101600647,0.2026297152042389,0.1327258050441742,22
329,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,330,0.0,0.6187061021346172,0.2705577927683903,0.1420004665851593,0.22748784720897675,0.08548737317323685,22
330,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,331,0.0,0.6183460047681824,0.3489132105859674,0.23042646050453186,0.23736058175563812,0.006934120319783688,22
331,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,332,0.0,0.6207776656587616,0.450064438615333,0.15463632345199585,0.1700199842453003,0.015383655205368996,22
332,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,333,0.0,0.6194263930994136,0.24222720734013076,0.3298738896846771,0.4344518184661865,0.1045779287815094,22
333,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,334,0.0,0.6289079316699778,0.12419945867308838,0.04132664203643799,0.19907033443450928,0.1577436923980713,22
334,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,335,0.0,0.6734193146001292,0.20563980940814047,0.06548607349395752,0.17401640117168427,0.10853032767772675,22
335,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,336,0.0,0.7487831743050167,0.3761179999025031,0.12536044418811798,0.1397218406200409,0.014361393637955189,22
336,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,337,0.0,0.8572206244668887,0.2655034150081602,0.1100558191537857,0.12698966264724731,0.016933847218751907,22
337,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,338,0.0,0.8677464170196584,0.5028102810409936,0.19385355710983276,0.47989174723625183,0.28603819012641907,22
338,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,339,0.0,0.8363409551386615,0.33686308076774535,0.22323109209537506,0.2794506847858429,0.056219592690467834,22
339,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,340,0.0,0.7847946145152318,0.36790187134915453,0.17164380848407745,0.21001620590686798,0.03837239742279053,22
340,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,341,0.0,0.7657254741505812,0.17875117939600552,0.13468411564826965,0.16168934106826782,0.027005232870578766,22
341,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,342,0.0,0.7006526127571368,0.4565108843486418,0.12688522040843964,0.28129416704177856,0.15440894663333893,22
342,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,343,0.0,0.6787856065362464,0.1856349053877321,0.06200486794114113,0.12287956476211548,0.06087469682097435,22
343,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,344,0.0,0.6558556125591729,0.2429089970463379,0.23469582200050354,0.24911828339099884,0.01442246325314045,22
344,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,345,0.0,0.6458886967588017,0.2887934819647026,0.15930163860321045,0.1738709956407547,0.014569355174899101,22
345,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,346,0.0,0.6254921764817857,0.5800475974651901,0.1215987354516983,0.2098192423582077,0.0882205069065094,22
346,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,347,0.0,0.6183380025033732,0.4616078322753311,0.17375323176383972,0.18573816120624542,0.0119849294424057,22
347,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,348,0.0,0.618846250626877,0.18654135151088913,0.29191091656684875,0.32523566484451294,0.033324744552373886,22
348,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,349,0.0,0.6203296873860686,0.33205840780653734,0.2159687578678131,0.22922463715076447,0.01325587835162878,22
349,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,350,0.0,0.6206175027457812,0.2831046763490039,0.22269803285598755,0.23506362736225128,0.012365591712296009,22
350,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,351,0.0,0.6220770894571115,0.38194975630295547,0.21663939952850342,0.22724346816539764,0.0106040695682168,22
351,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,352,0.0,0.6182815480323238,0.20644332828550516,0.051224783062934875,0.21547506749629974,0.16425028443336487,22
352,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,353,0.0,0.624742356647972,0.2012917659160766,0.3036443293094635,0.32356417179107666,0.01991984061896801,22
353,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,354,0.0,0.6429220535827957,0.3413078409450298,0.12629790604114532,0.14705316722393036,0.020755261182785034,22
354,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,355,0.0,0.668690069941164,0.4613319889896294,0.11770953983068466,0.15339605510234833,0.035686515271663666,22
355,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,356,0.0,0.7404407849748627,0.1361597044435753,0.05422765761613846,0.16151954233646393,0.10729188472032547,22
356,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,357,0.0,0.7405781037252368,0.5508574451912533,0.1260996162891388,0.4208931624889374,0.2947935461997986,22
357,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,358,0.0,0.7137207122704455,0.34312810597263954,0.25624728202819824,0.3032810389995575,0.04703375697135925,22
358,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,359,0.0,0.6843495341657683,0.35436605995266957,0.19706980884075165,0.2102779895067215,0.013208174146711826,22
359,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,360,0.0,0.6572462902724288,0.24484083856117317,0.258939653635025,0.2767089903354645,0.01776934042572975,22
360,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,361,0.0,0.6438088586539713,0.25897667996204377,0.21191489696502686,0.22488661110401154,0.012971720658242702,22
361,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,362,0.0,0.6435393990223645,0.16120567468248986,0.15191197395324707,0.1810222715139389,0.029110301285982132,22
362,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,363,0.0,0.6543274966587547,0.25103558193976905,0.18032732605934143,0.20740754902362823,0.027080226689577103,22
363,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,364,0.0,0.6595575953940399,0.42876507350328297,0.09225529432296753,0.11564894020557404,0.023393642157316208,22
364,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,365,0.0,0.6829679265959572,0.22898383465680205,0.11458967626094818,0.15374067425727844,0.03915099799633026,22
365,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,366,0.0,0.6676378242159617,0.5155782695182345,0.11345714330673218,0.2585735321044922,0.14511638879776,22
366,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,367,0.0,0.6614021462111073,0.1922596208327873,0.26047635078430176,0.2749965190887451,0.014520173892378807,22
367,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,368,0.0,0.635872864313708,0.36093468188138844,0.2611924409866333,0.3530968129634857,0.09190435707569122,22
368,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.1,SGD,0.1,369,0.0,0.6227687715574075,0.33460331275974486,0.17354422807693481,0.1835000216960907,0.009955789893865585,22
