,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
236,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,237,-0.03149441738954873,0.6974045092822941,0.6942952941764485,4.137876885579317e-07,1.6260346455965191e-06,1.2122469570385874e-06,22
237,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,238,-0.03640174058932784,0.697206009890287,0.6899320645765825,1.6141059404617408e-06,1.7783430621420848e-06,1.6423706483692513e-07,22
238,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,239,-0.05586916675965605,0.6970040889186714,0.6953357831998306,7.520608846789401e-07,1.5043430039440864e-06,7.522821192651463e-07,22
239,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,240,-0.04129856774209186,0.696840210725333,0.6891625772822987,1.7585688283361378e-07,6.088708346396743e-07,4.330139518060605e-07,22
240,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,241,-0.05789279439502824,0.6966679005222466,0.6936067499897697,9.022004405778716e-07,1.7562605307830381e-06,8.540600902051665e-07,22
241,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,242,-0.07403143750572068,0.6965242037336334,0.689273849400607,1.0062998399007483e-06,1.1826626860056422e-06,1.7636284610489383e-07,22
242,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,243,-0.07633246483868904,0.6963899936384828,0.6930342473767019,1.0715767757574213e-06,1.1079581554440665e-06,3.638140810835466e-08,22
243,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,244,-0.09443953662710257,0.6962578692509018,0.6911354276266966,1.7013842352753272e-06,1.88342403362185e-06,1.820397699248133e-07,22
244,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,245,-0.08909386741191751,0.6961026059762212,0.6886526329950853,1.1101747077191249e-08,1.8533628463046625e-06,1.8422610992274713e-06,22
245,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,246,-0.06864834703912359,0.6959300628145233,0.6947082270275462,3.6643405110226013e-07,1.8740068981060176e-06,1.5075728470037575e-06,22
246,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,247,-0.06499224719567617,0.6957522039195053,0.6915869674899362,1.3402150216279551e-06,2.0608292743418133e-06,7.20614309557277e-07,22
247,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,248,-0.053598856863261345,0.6955788454026667,0.6856955013491891,1.6190523410841706e-06,1.8735690900939517e-06,2.545167205880716e-07,22
248,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,249,-0.03141234342367519,0.6954138078762375,0.6915756648237055,1.1367217211954994e-06,1.2549170378406416e-06,1.1819537348856102e-07,22
249,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,250,-0.02361805641876822,0.695235479424018,0.6920807139440017,8.80625066201901e-08,1.3489259345078608e-06,1.2608634278876707e-06,22
250,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,251,-0.029654926430548404,0.6950382676743369,0.6892827304926786,6.024242793500889e-08,1.973791540876846e-06,1.913549112941837e-06,22
251,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,252,-0.04040642760661299,0.6948506340725731,0.6912344081835313,2.144097607015283e-06,2.296173079230357e-06,1.5207551484763826e-07,22
252,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,253,-0.04913387313608115,0.6946592599381017,0.6903106852011248,9.314200042354059e-07,1.657713255553972e-06,7.26293251318566e-07,22
253,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,254,-0.04709756439082304,0.6944597586420657,0.6888123458082026,3.551809868440614e-07,1.4242464203562122e-06,1.0690654335121508e-06,22
254,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,255,-0.04569699171411668,0.694286594409069,0.6923506178639152,1.1388377743060119e-06,1.1959535868300009e-06,5.7115848051125795e-08,22
255,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,256,-0.048399030918685526,0.6941137140943804,0.6878002697771246,1.1015184782081633e-06,1.5328862446040148e-06,4.313677663958515e-07,22
256,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,257,-0.03730148412255677,0.6939345297922614,0.6871719046072526,1.0904647069764906e-06,1.8978000753122615e-06,8.073353683357709e-07,22
257,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,258,-0.03072292024300488,0.6937615994278711,0.6917533609000118,1.4147987030810327e-06,1.6156030824276968e-06,2.008044219792282e-07,22
258,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,259,-0.03663920399020557,0.6936081793472058,0.6950865788893267,7.806698363310716e-07,7.891749191912822e-07,8.505057991214926e-09,22
259,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,260,-0.048337740002950366,0.6934443616685066,0.6887129962444305,7.457738320226781e-07,1.7160855350084603e-06,9.703117029857822e-07,22
260,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,261,-0.02334801013081244,0.6932822279347718,0.6854006285017186,1.105556634684035e-06,1.432735075468372e-06,3.27178440784337e-07,22
261,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,262,-0.015560507177283394,0.6931251205560816,0.6895782595331019,1.9069088921241928e-06,2.092737531711464e-06,1.8582858274385217e-07,22
262,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,263,-0.029976527150181172,0.6929755128976953,0.6880216517231681,1.2231748769409023e-06,1.326972892456979e-06,1.0379803683235878e-07,22
263,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,264,-0.037021862367429416,0.692840211719047,0.6943597273393111,1.07278935956856e-06,1.0757286190710147e-06,2.9392395184402176e-09,22
264,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,265,-0.010998227029563932,0.6926835365877807,0.6877321736379104,3.834395556623349e-08,1.8143884972232627e-06,1.7760445416570292e-06,22
265,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,266,-0.018673815679863915,0.6925334925869949,0.6875237193974583,1.7401169998265686e-06,1.863413331193442e-06,1.2329634557772806e-07,22
266,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,267,0.0020862877613648844,0.6923781542377617,0.6885285870595411,1.0981486866512569e-06,1.7031209154083626e-06,6.049722287571058e-07,22
267,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,268,-0.00022287116923092978,0.6922132677704324,0.6853453235192732,7.181547516665887e-07,1.6455338709420175e-06,9.273791192754288e-07,22
268,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,269,0.0068659701867585885,0.692048727101042,0.6902491515333004,1.185588416774408e-06,1.5769330730108777e-06,3.9134465623646975e-07,22
269,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,270,0.0029777209492930705,0.6918766457615918,0.6888432042165237,5.980143669148674e-07,1.4546801594406134e-06,8.566657925257459e-07,22
270,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,271,0.0019666757475019195,0.6916961651721983,0.6868886248631911,9.646516900829738e-07,1.94657445717894e-06,9.819227670959663e-07,22
271,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,272,0.03335196506518052,0.6915234714063979,0.6873531623320146,1.4265477830122109e-06,1.593250658515899e-06,1.667028470819787e-07,22
272,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,273,0.0344556042072698,0.6913700435907786,0.6948541402816772,9.142949579654669e-07,9.208744131683488e-07,6.5794485415437975e-09,22
273,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,274,0.033890699626879496,0.6912064174659379,0.6832682983441787,1.257519102182414e-06,2.233107579741045e-06,9.75588477558631e-07,22
274,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,275,0.04593521500171843,0.6910458370929456,0.6895802595398643,1.3658934676641366e-06,1.638264507164422e-06,2.7237098265686654e-07,22
275,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,276,0.04421161578342591,0.6908893794503831,0.6912925053726543,1.0592244734652922e-06,1.2766070085490355e-06,2.17382549294598e-07,22
276,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,277,0.033871931941817014,0.6907264267215292,0.6828970491886139,5.992998808324046e-07,1.3391756965575041e-06,7.398758157250995e-07,22
277,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,278,0.018180707127739344,0.6905699886438501,0.6872324970635499,1.0859071153390687e-06,1.233871785188967e-06,1.4796468406075292e-07,22
278,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,279,0.040943779828452986,0.6903937936739157,0.6774841839616949,3.399009074200876e-08,1.9359065390744945e-06,1.9019164483324857e-06,22
279,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,280,0.041913339845550616,0.6902298763508105,0.6870239366184581,1.726650111777417e-06,1.7740242128638783e-06,4.7374062006610984e-08,22
280,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,281,0.03482284441916008,0.6900586649661756,0.684077635678378,5.537559104595857e-07,1.410700519954844e-06,8.569446094952582e-07,22
281,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,282,0.04633467882144615,0.689894660283591,0.688062898679213,1.3339297311176779e-06,1.4897417486281483e-06,1.5581197487790632e-07,22
282,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,283,0.033120952130983095,0.689709544636821,0.6765497706153176,1.5925479601719417e-08,2.1678479242837057e-06,2.1519224446819862e-06,22
283,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,284,0.017906650023835943,0.6895285576354456,0.6854749051007357,1.2478903954615816e-06,1.5719297152827494e-06,3.2403934824287717e-07,22
284,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,285,0.03258848578270236,0.689363841337102,0.6920770899815993,9.405500236425723e-07,9.505392313258199e-07,9.989200577820156e-09,22
285,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,286,0.012612883800688155,0.6892036144970027,0.6832754026759755,1.5990025303835864e-06,1.8264671552969958e-06,2.2746462491340935e-07,22
286,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,287,0.004051913348362995,0.6890555965991421,0.6890828306024724,1.3232000810603495e-06,1.3558848195316386e-06,3.268472070772077e-08,22
287,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,288,0.004051913348362995,0.6889000234713081,0.6819523036479949,1.1595523119467543e-06,1.9302835880807834e-06,7.70731276134029e-07,22
288,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,289,0.013712849373137744,0.6887391450750919,0.6844458027319474,7.681927627345431e-07,1.4452192544922582e-06,6.770264917577151e-07,22
289,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,290,0.013712849373137744,0.688586994436861,0.6847105627710169,1.716678639240854e-06,1.8097733800459537e-06,9.309469817253557e-08,22
290,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,291,0.00286100001416597,0.6884301759814488,0.6815490321679548,7.66438802202174e-07,1.3804411764795077e-06,6.140023742773337e-07,22
291,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,292,0.0463559874942472,0.6882804213589384,0.6867576431144368,1.5621416196154314e-06,1.6812051626402535e-06,1.1906354302482214e-07,22
292,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,293,0.0463559874942472,0.6881536454644822,0.6903374563563954,1.0165562116526417e-06,1.1138952231704025e-06,9.733896888519666e-08,22
293,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,294,0.0463559874942472,0.6880165475015422,0.6775420486927032,1.0283507663189084e-06,1.8593073036754504e-06,8.30956537356542e-07,22
294,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,295,0.0,0.6878586334126596,0.6749468722126701,3.2683260542398784e-08,1.9000899555976503e-06,1.8674066950552515e-06,22
295,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,296,0.0,0.6877003016362664,0.6835509283976122,6.095352773627383e-07,1.0237139349555946e-06,4.141786291711469e-07,22
296,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,297,0.0,0.6875365462921957,0.6795684440569445,9.009751238409081e-07,1.615389805920131e-06,7.14414682079223e-07,22
297,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,298,0.0,0.6873673314356622,0.6769495839422398,6.572014399353066e-07,1.4151132745610084e-06,7.579118346257019e-07,22
298,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,299,0.0,0.6871927412411639,0.6787444103847851,8.477327355649322e-07,1.6408663441325189e-06,7.931336085675866e-07,22
299,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,300,0.0,0.6870430271134121,0.6935975015163423,1.7522869484309922e-06,1.8403227386443177e-06,8.803576889704345e-08,22
300,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,301,0.0,0.6868877178840055,0.6782438988035375,7.986513992364053e-07,1.472302756155841e-06,6.736513569194358e-07,22
301,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,302,0.0,0.6867148584991921,0.6708002014593644,3.511297563818516e-08,1.7775740843717358e-06,1.7424611087335506e-06,22
302,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,303,0.0,0.6865486229649027,0.6838417210362174,1.7599312513993937e-06,1.945267285918817e-06,1.853360771519874e-07,22
303,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,304,0.0,0.6863651962680671,0.6676996399055828,2.834167389664799e-08,1.8663088212633738e-06,1.8379671473667258e-06,22
304,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,305,0.0,0.6862046491098768,0.6937307065183466,1.4951220919101615e-06,1.5273780036295648e-06,3.225587974498012e-08,22
305,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,306,0.0,0.6860407217768313,0.681290320374749,9.391569619765505e-07,1.550431875330105e-06,6.112749133535544e-07,22
306,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,307,0.0,0.6858825183096733,0.6826153874397278,8.830245974422724e-07,1.0703997759264894e-06,1.8737516427336232e-07,22
307,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,308,0.0,0.6857518785782443,0.6969322800636292,1.1164202078361996e-06,1.3358660453377524e-06,2.194458517124076e-07,22
308,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,309,0.0,0.6856116861787461,0.6756937834349545,2.7324784923621337e-07,1.1007574585164548e-06,8.275096092802414e-07,22
309,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,310,0.0,0.6854728564961265,0.6822321566668424,1.5327025266742567e-06,1.7932054561242694e-06,2.605029010283033e-07,22
310,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,311,0.0,0.6853394913309403,0.6862701611085372,1.1909046406799462e-06,1.308465471083764e-06,1.1756085882552725e-07,22
311,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,312,0.0,0.6851978079053281,0.6741010216149416,7.562605901512143e-07,1.5234604688885156e-06,7.671998787373013e-07,22
312,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,313,0.0,0.685061733686287,0.6880183371630582,1.4152024050417822e-06,1.5380618378912914e-06,1.228594612712186e-07,22
313,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,314,0.0,0.6849055303872087,0.6660060866312547,6.717596079397481e-08,1.9252959191362606e-06,1.8581199583422858e-06,22
314,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,315,0.0,0.6847578136975528,0.6878858094865625,9.735384765008348e-07,1.062963292497443e-06,8.942481599660823e-08,22
315,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,316,0.0,0.6846275634438027,0.6885422625324943,1.510789047642902e-06,1.5240651691783569e-06,1.3276149957164307e-08,22
316,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,317,0.0,0.6844916507487989,0.6750950471921401,1.0936853414023062e-06,1.670531105446571e-06,5.768458208876837e-07,22
317,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,318,0.0,0.6843367919667076,0.6678019501946189,5.587992291111732e-08,1.8010654230238288e-06,1.7451855001127115e-06,22
318,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,319,0.0,0.684200847876891,0.6902635476805947,1.5644210407117498e-06,1.5864718534430722e-06,2.2050812731322367e-08,22
319,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,320,0.0,0.684058299956431,0.6720658486539668,9.128673355007777e-07,1.5900732250884175e-06,6.772058895876398e-07,22
320,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,321,0.0,0.6839257797212092,0.6895105063915252,1.2851728570240084e-06,1.317289729740878e-06,3.2116894033151766e-08,22
321,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,322,0.0,0.6837781644959486,0.6657917504960841,6.345510428218404e-08,1.40615850341419e-06,1.3427033991320059e-06,22
322,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,323,0.0,0.6836123748590018,0.6629119564186443,2.0577545001287945e-08,1.8308788867216208e-06,1.8103013417203329e-06,22
323,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,324,0.0,0.6834653197354033,0.6910861324180256,1.557174641675374e-06,1.5988451878001797e-06,4.1670549677519375e-08,22
324,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,325,0.0,0.6833065629915427,0.6679059304974295,3.7520146634051343e-07,1.5492607872147346e-06,1.1740593208742212e-06,22
325,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,326,0.0,0.6831805892573058,0.7026038018139926,1.215635847984231e-06,1.6854133946253569e-06,4.6977760348454467e-07,22
326,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,327,0.0,0.683057165327873,0.678894865512848,1.784210212463222e-06,1.9654999050544575e-06,1.8128970680209022e-07,22
327,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,328,0.0,0.6829438136734125,0.6874128433791074,1.0704130772865028e-06,1.0812908612933825e-06,1.0877794665020701e-08,22
328,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,329,0.0,0.6828102924441564,0.6655929424545982,5.6766111811157316e-08,1.7138798966698232e-06,1.657113784858666e-06,22
329,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,330,0.0,0.6826633037501619,0.6672494611956856,3.474069671938196e-07,1.5615393067491823e-06,1.2141323395553627e-06,22
330,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,331,0.0,0.6825240996047741,0.6834355468099766,1.4347886008181376e-06,1.521057015452243e-06,8.626842884496e-08,22
331,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,332,0.0,0.6823879302912996,0.6823345802047036,9.467860877521161e-07,1.1579676311157527e-06,2.111815433636366e-07,22
332,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,333,0.0,0.6822743675180973,0.6958375562321055,1.801992766559124e-06,1.9376298041606788e-06,1.3563700917984534e-07,22
333,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,334,0.0,0.6821376490228959,0.6575897904959592,8.38144842418842e-09,2.0302929897297872e-06,2.021911541305599e-06,22
334,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,335,0.0,0.6819840906230548,0.6595791236920789,7.305368399102008e-08,1.6594998442087672e-06,1.586446160217747e-06,22
335,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,336,0.0,0.6818223795818008,0.6668870996345173,3.095758529525483e-07,1.2688166179941618e-06,9.592407650416135e-07,22
336,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,337,0.0,0.6816484031786445,0.6601047450845892,7.40146788302809e-08,1.465635136810306e-06,1.391620457980025e-06,22
337,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,338,0.0,0.6815026639072039,0.7008998339826411,8.491742846672423e-07,1.0446174201206304e-06,1.9544316387509753e-07,22
338,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,339,0.0,0.6813622986087362,0.6770155158909885,1.3856329132977407e-06,1.5348956594607444e-06,1.4926278879556776e-07,22
339,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,340,0.0,0.6812246409991315,0.6789444815028798,1.0865476269827923e-06,1.3132685126038268e-06,2.2672087141017983e-07,22
340,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,341,0.0,0.6810760479846983,0.6638483833182942,6.669367849099217e-07,1.7318151321887854e-06,1.0648783472788637e-06,22
341,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,342,0.0,0.6809440173265588,0.6947765995155681,1.2297399507588125e-06,1.2381849501252873e-06,8.444959398445917e-09,22
342,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,343,0.0,0.6807940729701792,0.6559286458925768,9.963036973203998e-08,1.7998014527620398e-06,1.7001710830299999e-06,22
343,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,344,0.0,0.6806427850068071,0.6744922762567347,1.31210822473804e-06,1.7796901374822482e-06,4.6758191274420824e-07,22
344,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,345,0.0,0.680486518918103,0.667544610933824,9.014800639306486e-07,1.614136067473737e-06,7.126560035430884e-07,22
345,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,346,0.0,0.6803474462669314,0.6938622062856501,7.385904154944001e-07,7.451856163243065e-07,6.595179513624316e-09,22
346,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,347,0.0,0.6802139769073661,0.6800812569531527,9.258785098609223e-07,1.0537022490098025e-06,1.2782373914888012e-07,22
347,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,348,0.0,0.6800762678830679,0.6680448044430126,1.3351040024645044e-06,1.8826436871677288e-06,5.475396847032243e-07,22
348,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,1e-05,349,0.0,0.6799445165932634,0.6780612018975345,1.3979990853840718e-06,1.5096798051672522e-06,1.1168070557232568e-07,22
