,Unnamed: 0,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
224,224,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,225,0.8725490196078431,0.9103448275862068,0.5619621111671258,0.0286388515145517,0.0004881498171016,0.0005912305787205,0.0001030807688948,5
225,225,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,226,0.8700980392156863,0.9090909090909092,0.5825205726158695,0.0481588816130533,0.0034245054703205,0.0042305327951908,0.0008060273248702,5
226,226,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,227,0.8799019607843137,0.9144851657940664,0.5477504148867036,0.0432503869221545,0.0014559691771864,0.0020260619930922,0.0005700927576981,5
227,227,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,228,0.8872549019607843,0.9181494661921707,0.515466570732065,0.0562369643640704,0.0031307293102145,0.0040121837519109,0.0008814544416964,5
228,228,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,229,0.8799019607843137,0.911070780399274,0.5193027538982421,0.0215261783567257,0.0003935585264116,0.0004806709475815,8.711241389391944e-05,5
229,229,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,230,0.8700980392156863,0.901669758812616,0.5349753113228408,0.0492290806793607,0.0011657089926302,0.0014562642900273,0.0002905552682932,5
230,230,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,231,0.8700980392156863,0.9013035381750466,0.5461075041185169,0.0120903800940141,0.0003716945648193,0.0004969465662725,0.0001252520014531,5
231,231,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,232,0.8676470588235294,0.8996282527881041,0.5361345675477174,0.0170737429708242,0.0006639681523665,0.0008633958059363,0.0001994276244658,5
232,232,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,233,0.875,0.906422018348624,0.5276128883706406,0.0107781650265678,0.0001317727437708,0.0001850427070166,5.3269970521796495e-05,5
233,233,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,234,0.8799019607843137,0.9129662522202486,0.4947580688886399,0.0425366260809823,0.0054501988925039,0.006971500813961,0.0015213020378723,5
234,234,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,235,0.8774509803921569,0.913793103448276,0.5416711735294895,0.0043994815624319,3.574385118554346e-05,4.356283534434624e-05,7.818984158802778e-06,5
235,235,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,236,0.8725490196078431,0.9106529209621992,0.593366383169732,0.0178849052148871,0.0008514044457115,0.001132454490289,0.0002810500445775,5
236,236,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,237,0.875,0.9113043478260868,0.5241747278681336,0.1156627747463062,0.0070906970649957,0.0094914734363555,0.0024007763713598,5
237,237,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,238,0.8676470588235294,0.9039145907473308,0.4762840608691833,0.0204823950584977,0.0012504202313721,0.0015543687622994,0.0003039484727196,5
238,238,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,239,0.8627450980392157,0.899641577060932,0.4695080472795548,0.028908992446959,0.0016443837666884,0.0021222324576228,0.0004778487200383,5
239,239,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,240,0.8627450980392157,0.8985507246376812,0.4820383763837847,0.0143769464176148,0.0002356203476665,0.000276986073004,4.13657289755065e-05,5
240,240,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,241,0.8676470588235294,0.9010989010989012,0.5066848051524264,0.0376717216777615,7.376315625151619e-05,9.219508501701056e-05,1.8431926946504973e-05,5
241,241,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,242,0.8651960784313726,0.8998178506375227,0.5231458046998573,0.0191285498347133,0.000391650624806,0.000524693459738,0.0001330428349319,5
242,242,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,243,0.8676470588235294,0.9025270758122744,0.5251599448007148,0.0310125073837116,0.0005382382078096,0.0007096245535649,0.0001713863166514,5
243,243,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,244,0.8602941176470589,0.8983957219251337,0.5237584255097032,0.0571930807270109,0.0010859210742637,0.001329677295871,0.0002437561925034,5
244,244,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,245,0.8578431372549019,0.9,0.5425277711074873,0.0430896001076325,0.00177330407314,0.0023907294962555,0.0006174253649078,5
245,245,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,246,0.8602941176470589,0.9038785834738616,0.5922613685720088,0.0689711288176476,0.0007254980155266,0.0008948451722972,0.0001693471567705,5
246,246,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,247,0.8431372549019608,0.8947368421052632,0.662139956550627,0.0335945110861212,0.0014197756536304,0.0017253796104341,0.0003056039859075,5
247,247,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,248,0.8455882352941176,0.8962108731466227,0.6304506107276835,0.0632634840067476,0.0080098025500774,0.0101950345560908,0.0021852320060133,5
248,248,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,249,0.8553921568627451,0.9011725293132328,0.5602361988732774,0.0496245065098628,0.0006570655386894,0.0008512982167303,0.0001942326780408,5
249,249,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,250,0.8725490196078431,0.9103448275862068,0.4920420663125411,0.0196115055400878,0.0003500584862194,0.0004689979541581,0.0001189394824905,5
250,250,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,251,0.8700980392156863,0.9051878354203936,0.4594509288572761,0.0180599105544388,0.000661919650156,0.000876888341736,0.0002149686915799,5
251,251,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,252,0.8700980392156863,0.9027522935779816,0.4901271261681127,0.0168335071392357,0.0006677120109088,0.0008376501500606,0.0001699381245998,5
252,252,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,253,0.8627450980392157,0.8955223880597015,0.5309962146668968,0.016170376590453,0.0005184769979678,0.0006981414626352,0.0001796644501155,5
253,253,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,254,0.8651960784313726,0.8987108655616943,0.5277396697578404,0.045423505231738,0.0012435028329491,0.0017272606492042,0.0004837578453589,5
254,254,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,255,0.8774509803921569,0.9110320284697508,0.5175327399423729,0.0378472812101244,0.0015651647699996,0.0022219065576791,0.0006567417876794,5
255,255,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,256,0.8627450980392157,0.902097902097902,0.5605378614113137,0.0254499071557074,0.0005580393481068,0.0006907586357556,0.0001327192730968,5
256,256,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,257,0.8700980392156863,0.9094017094017094,0.6215462656611778,0.0062231959355995,0.0001200362676172,0.000145491445437,2.545517600083258e-05,5
257,257,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,258,0.8529411764705882,0.8996655518394648,0.6937888221981862,0.0064499214827083,0.0001449057017453,0.0001769548835,3.204918175470084e-05,5
258,258,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,259,0.8480392156862745,0.8966666666666666,0.731504673522888,0.0123789375694468,0.0004904654342681,0.0006949937087483,0.000204528303584,5
259,259,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,260,0.8455882352941176,0.8951747088186356,0.7672717251550114,0.0024460361129604,3.588190520531498e-05,4.384995190775953e-05,7.968047611939255e-06,5
260,260,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,261,0.8676470588235294,0.906896551724138,0.6981205289604773,0.0778716582618653,0.0050406819209456,0.006675352808088,0.0016346708871424,5
261,261,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,262,0.8651960784313726,0.9023090586145648,0.6845262150043923,0.0072916441806592,0.0009377321694046,0.0011891962494701,0.0002514640800654,5
262,262,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,263,0.8700980392156863,0.9034608378870674,0.7287088567139947,0.0022656598920002,2.162533564842306e-05,2.6309595341444947e-05,4.684260147769237e-06,5
263,263,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,264,0.8553921568627451,0.8909426987060998,0.770752533394889,0.0168057173211127,0.0016971288714557,0.0021002504508942,0.0004031216085422,5
264,264,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,265,0.8627450980392157,0.8985507246376812,0.7682247839037183,0.0856075731897726,0.0083782998844981,0.0113799599930644,0.0030016603413969,5
265,265,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,266,0.8578431372549019,0.896797153024911,0.7705688872243341,0.0049615051783621,0.0003001371514983,0.0003736752551048,7.353810360655189e-05,5
266,266,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,267,0.8627450980392157,0.901060070671378,0.7853437363422321,0.0119687973568215,0.0014056198997423,0.0017477488145232,0.000342128885677,5
267,267,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,268,0.8602941176470589,0.9008695652173913,0.7833847688041928,0.0748182321898639,0.0018058089772239,0.0022911166306585,0.0004853076243307,5
268,268,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,269,0.8627450980392157,0.903448275862069,0.7779034069880807,0.0540049450320657,0.0016791205853223,0.0020964962895959,0.0004173756751697,5
269,269,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,270,0.8578431372549019,0.9006849315068494,0.7735430823185928,0.0346259670332074,5.364464959711768e-05,6.839575507910922e-05,1.4751106391486246e-05,5
270,270,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,271,0.8578431372549019,0.9,0.7263386552364739,0.0616792076407,0.0024746914859861,0.0032637591939419,0.0007890676497481,5
271,271,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,272,0.8602941176470589,0.900523560209424,0.6814994875971666,0.0098362597520463,0.0006949339294806,0.000868642644491,0.0001737086859066,5
272,272,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,273,0.8602941176470589,0.8991150442477877,0.63276333550183,0.0311853552772663,0.0007726618787273,0.0009677810012362,0.0001951191516127,5
273,273,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,274,0.8504901960784313,0.8908765652951699,0.6097708466216264,0.0039065476041287,1.4826244296273217e-05,2.0564211808959957e-05,5.737967512686737e-06,5
274,274,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,275,0.8455882352941176,0.8860759493670886,0.606283116909931,0.031648186375387,0.0022393155377358,0.002864298177883,0.0006249826983548,5
275,275,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,276,0.8455882352941176,0.8864864864864865,0.6055711784614616,0.0187899053795263,0.0021166326478123,0.0026565252337604,0.0005398927023634,5
276,276,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,277,0.8529411764705882,0.8936170212765957,0.5968863685163396,0.033337930063717,0.0018154768040403,0.0023913164623081,0.0005758396582677,5
277,277,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,278,0.8529411764705882,0.8958333333333334,0.608973436502685,0.0148406672105193,0.0008593900711275,0.0010897687170654,0.0002303786604898,5
278,278,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,279,0.8602941176470589,0.9025641025641026,0.6316812870391718,0.0104115716181695,0.0003583317156881,0.0004575867787934,9.92550776572898e-05,5
279,279,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,280,0.8504901960784313,0.8957264957264958,0.6162426046668734,0.071576611646451,0.002427069004625,0.003277821931988,0.0008507529855705,5
280,280,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,281,0.8529411764705882,0.8972602739726028,0.6063595177347808,0.004247892810963,5.5697091738693416e-05,6.971265975153074e-05,1.4015569831826724e-05,5
281,281,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,282,0.8504901960784313,0.8946459412780656,0.6030042068895829,0.0165899499040097,0.000159693590831,0.0001972160825971,3.7522491766139865e-05,5
282,282,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,283,0.8602941176470589,0.9001751313485113,0.5989059125411087,0.0420332165667787,0.0005145252798683,0.0006240891525521,0.0001095638726837,5
283,283,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,284,0.8627450980392157,0.900709219858156,0.6073645876661199,0.0091946382680907,0.000284909910988,0.0003584106743801,7.350075611611828e-05,5
284,284,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,285,0.8676470588235294,0.9042553191489362,0.582792821497766,0.0289893598482012,0.0034919288009405,0.004411254543811,0.0009193256264552,5
285,285,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,286,0.8700980392156863,0.905861456483126,0.5638824226973834,0.0043899408378638,4.351366442278959e-05,5.447320290841162e-05,1.0959538485622032e-05,5
286,286,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,287,0.8700980392156863,0.905861456483126,0.5670644672902521,0.0121775190578773,0.0006283985567279,0.0007853991701267,0.0001570006279507,5
287,287,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,288,0.8700980392156863,0.9061946902654868,0.5636042616451068,0.0509476355835795,0.000881481624674,0.0011081803822889,0.0002266987721668,5
288,288,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,289,0.8676470588235294,0.9045936395759716,0.5639722149946964,0.0165796415042132,0.0002700994373299,0.0003167301765643,4.6630724682472646e-05,5
289,289,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,290,0.8651960784313726,0.9023090586145648,0.5719349265940871,0.0095997333922423,0.0004070384893566,0.0005027353181503,9.569684334564954e-05,5
290,290,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,291,0.8725490196078431,0.9087719298245616,0.5627444794654901,0.0113406656309962,0.0021808890160173,0.002820256864652,0.0006393678486347,5
291,291,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,292,0.875,0.91005291005291,0.5595288044766195,0.0332034874870441,0.0008534988155588,0.0011066825827583,0.0002531837963033,5
292,292,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,293,0.8700980392156863,0.905861456483126,0.5689645089327777,0.0122511339304037,0.0004977567587047,0.0006212454172782,0.0001234886440215,5
293,293,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,294,0.8700980392156863,0.9048473967684022,0.5914343560386138,0.0047924127662554,9.683819371275604e-05,0.0001224145235028,2.5576329790055752e-05,5
294,294,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,295,0.8700980392156863,0.9048473967684022,0.6106357360201632,0.0307684415671974,0.00070587702794,0.0008665501954965,0.0001606731675565,5
295,295,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,296,0.8725490196078431,0.906810035842294,0.6101408365910745,0.0089423823985271,0.0004009098338428,0.0005402591195888,0.0001393492857459,5
296,296,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,297,0.875,0.9094138543516874,0.6138212024034503,0.0151420465437695,0.0003767957678064,0.0005093310610391,0.0001325352786807,5
297,297,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,298,0.8799019607843137,0.9138840070298768,0.6344866940115953,0.0074140827008523,0.0001166589281638,0.0001537313655717,3.707243740791455e-05,5
298,298,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,299,0.875,0.911917098445596,0.6601841273744974,0.0381432788306847,0.0001556601782795,0.0001884695375338,3.280936653027311e-05,5
299,299,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,300,0.8872549019607843,0.9190140845070424,0.6466913644427561,0.0939898162032477,0.0154160438105463,0.0195378493517637,0.0041218055412173,5
300,300,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,301,0.8725490196078431,0.9064748201438848,0.6787901730019845,0.0596031260187737,0.0044263070449233,0.005546542815864,0.0011202356545254,5
301,301,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,302,0.8700980392156863,0.9045045045045044,0.6884230251176346,0.0208531204692553,0.0057549830526113,0.0072569819167256,0.0015019989805296,5
302,302,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,303,0.8700980392156863,0.9038112522686026,0.7057708140779926,0.0040579535672441,9.363282879348844e-05,0.0001127557115978,1.91228864423465e-05,5
303,303,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,304,0.8676470588235294,0.9025270758122744,0.7054125398726148,0.0636107579502277,0.0013757332926616,0.0017646308988332,0.0003888976061716,5
304,304,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,305,0.8676470588235294,0.9039145907473308,0.6952456303623359,0.0133983054268173,0.0003882216406054,0.0005105908494442,0.0001223692233907,5
305,305,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,306,0.8627450980392157,0.9017543859649124,0.7063764475951401,0.0212876153318211,0.0012160956393927,0.0014971001073718,0.0002810044388752,5
306,306,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,307,0.8602941176470589,0.9001751313485113,0.7002629763572294,0.0177534405258484,0.002669324632734,0.0032971419859677,0.000627817469649,5
307,307,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,308,0.8651960784313726,0.9033391915641475,0.6896860430493047,0.0069289890956133,0.0001440018531866,0.0001855963200796,4.1594463255023584e-05,5
308,308,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,309,0.875,0.9094138543516874,0.6568000842805715,0.0286521847406402,0.0013158754445612,0.0016765280161052,0.000360652571544,5
309,309,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,310,0.8725490196078431,0.906810035842294,0.6225004362121599,0.0678236779686994,0.004065834917128,0.0050435438752174,0.0009777091909199,5
310,310,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,311,0.8774509803921569,0.9107142857142856,0.6018294689111987,0.0118071693531237,0.0009734123013913,0.0012105196947231,0.0002371073642279,5
311,311,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,312,0.8725490196078431,0.9078014184397164,0.5992793457533516,0.0214276325097307,0.003122751135379,0.003818656085059,0.0006959048332646,5
312,312,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,313,0.8725490196078431,0.9090909090909092,0.6242036138120217,0.004745908754412,0.0005182884633541,0.0006691645248793,0.000150876090629,5
313,313,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,314,0.8504901960784313,0.8953687821612349,0.6746090319516667,0.0091621432523243,9.681383380666377e-05,0.0001134524572989,1.663861985434778e-05,5
314,314,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,315,0.8553921568627451,0.8987993138936535,0.6472909398355257,0.0526624995749443,0.0044944211840629,0.0056931707076728,0.0011987497564405,5
315,315,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,316,0.8578431372549019,0.9006849315068494,0.6224509443872033,0.0013523029675707,4.529373427430984e-07,6.994172281338251e-07,2.4647988539072685e-07,5
316,316,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,317,0.8602941176470589,0.9018932874354562,0.6027848007381145,0.0093500862084329,0.0001881330827018,0.0002225792122771,3.444612957537174e-05,5
317,317,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,318,0.8602941176470589,0.9018932874354562,0.6011212646645064,0.00838941026479,9.03033942449838e-05,0.0001117552528739,2.14518622669857e-05,5
318,318,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,319,0.8627450980392157,0.9037800687285223,0.605528241010296,0.07227526582079,0.0008386974805034,0.0010333590907976,0.000194661624846,5
319,319,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,320,0.875,0.9106830122591943,0.5461093364003817,0.0259182998607866,0.0017037333454936,0.0023360857740044,0.0006323523703031,5
320,320,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,321,0.8725490196078431,0.9087719298245616,0.5477657586618043,0.0326819607056677,0.0023623132146894,0.0030270793940871,0.0006647660629823,5
321,321,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,322,0.875,0.9106830122591943,0.5565743393090088,0.0044940796401351,9.540061000734568e-06,1.2446295841073152e-05,2.906234840338584e-06,5
322,322,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,323,0.875,0.9106830122591943,0.5811563758459171,0.0199359504482708,0.0003713691548909,0.0004518426139838,8.047345909290016e-05,5
323,323,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,324,0.8774509803921569,0.9125874125874126,0.6158869540200149,0.0354146411921829,9.767699521034956e-05,0.0001248515181941,2.7174526621820405e-05,5
324,324,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,325,0.8848039215686274,0.9176882661996496,0.633665055620904,0.0383719702623784,0.001367679098621,0.0016875694273039,0.0003198903868906,5
325,325,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,326,0.8799019607843137,0.9138840070298768,0.6241894737074344,0.0170201126963365,0.002270653611049,0.0028235621284693,0.0005529084592126,5
326,326,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,327,0.8799019607843137,0.9147826086956522,0.6243683140012709,0.0349434292980004,0.0076747206039726,0.0097320554777979,0.0020573348738253,5
327,327,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,328,0.8700980392156863,0.9065255731922398,0.5817149529934349,0.0500340010714717,0.0015455990796908,0.0021502960007637,0.0006046969210729,5
328,328,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,329,0.8676470588235294,0.9032258064516128,0.5625258931580831,0.00507341805147,0.0003788477042689,0.000468153564725,8.930585318012163e-05,5
329,329,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,330,0.875,0.9103690685413004,0.5712917374730037,0.0404541775165125,0.001934643718414,0.0026369623374193,0.0007023186190053,5
330,330,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,331,0.8799019607843137,0.9147826086956522,0.6034751201839432,0.0140782361652236,0.0005187535425648,0.0006307832081802,0.0001120296365115,5
331,331,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,332,0.8676470588235294,0.9081632653061223,0.6635017506495762,0.0409540926699992,0.0006481740856543,0.0008070035255514,0.000158829454449,5
332,332,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,333,0.8676470588235294,0.9093959731543624,0.7634716476718941,0.0050779187155421,0.0001937208871822,0.0002476673980709,5.3946518164593726e-05,5
333,333,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,334,0.8480392156862745,0.8976897689768977,0.8801321778512062,0.0059917186456732,0.0003385341260582,0.0004251890932209,8.665498171467334e-05,5
334,334,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,335,0.8725490196078431,0.911864406779661,0.7112194191859624,0.1640709419653285,0.0094333915039896,0.0133056854829192,0.0038722939789295,5
335,335,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,336,0.8700980392156863,0.906854130052724,0.559258314812848,0.0194912377127911,0.0008074811776168,0.0010825706413015,0.0002750894636847,5
336,336,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,337,0.8627450980392157,0.8981818181818182,0.509143370466179,0.0090368016588035,0.0002966116007883,0.0003589818661566,6.237025809241459e-05,5
337,337,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,338,0.8578431372549019,0.8925925925925926,0.5099274867862537,0.0298841394332703,0.0016940666828304,0.002330562332645,0.0006364955916069,5
338,338,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,339,0.8627450980392157,0.8992805755395683,0.5146774566348862,0.0364898395002819,0.0011473798658698,0.0018212182912975,0.0006738384254276,5
339,339,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,Adam,0.0001,SGD,0.001,340,0.8602941176470589,0.9008695652173913,0.5669970011518921,0.0444371928216423,0.0008267886005342,0.0012006137985736,0.0003738251980394,5
