,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
112,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,113,0.930045871559633,0.4982429260092164,0.005114000573796809,0.004666010849177837,0.005895134061574936,0.0012291234452277422,2640
113,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,114,0.9311926605504587,0.5115800862770857,0.004321455607364992,0.004493847489356995,0.005502610467374325,0.0010087632108479738,2640
114,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,115,0.9346330275229358,0.4691178769372202,0.004726783569169014,0.004540532827377319,0.00531206326559186,0.0007715303217992187,2640
115,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,116,0.911697247706422,0.531891880993123,0.004333319872206049,0.004250187426805496,0.0049099973402917385,0.0006598099134862423,2640
116,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,117,0.911697247706422,0.5686029616778145,0.00432709538849198,0.004361804574728012,0.005088022910058498,0.0007262181607075036,2640
117,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,118,0.9174311926605505,0.5188092481432934,0.004727472041653757,0.004299073945730925,0.00490559684112668,0.0006065228371880949,2640
118,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,119,0.9162844036697247,0.5222677611427237,0.00484037919809834,0.0038577616214752197,0.004396532196551561,0.0005387704586610198,2640
119,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,120,0.926605504587156,0.46709263448754246,0.004833475439463646,0.0042953211814165115,0.004893725737929344,0.0005984043818898499,2640
120,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,121,0.9346330275229358,0.5016385575787695,0.004311892658602222,0.0034013865515589714,0.0041635180823504925,0.0007621314143761992,2640
121,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,122,0.930045871559633,0.5399216031622251,0.003964186309453709,0.0036774298641830683,0.004629130475223064,0.0009517005528323352,2640
122,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,123,0.9334862385321101,0.5149190875990199,0.004154305518551171,0.004290677607059479,0.005428058560937643,0.001137381186708808,2640
123,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,124,0.8681192660550459,1.0353318503132038,0.003603489956750349,0.00410539610311389,0.004664132837206125,0.0005587366176769137,2640
124,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,125,0.856651376146789,1.1436144127909915,0.004316022856364353,0.004519728943705559,0.005535163450986147,0.0010154343908652663,2640
125,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,126,0.9288990825688074,0.4729994585476636,0.005689189072592094,0.004396197386085987,0.00657842680811882,0.0021822291892021894,2640
126,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,127,0.9208715596330275,0.5050170871655868,0.0033045927146868126,0.0037635306362062693,0.004158437252044678,0.00039490655763074756,2640
127,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,128,0.9311926605504587,0.4059547037275379,0.004182564636269341,0.0039033235516399145,0.005094374995678663,0.0011910514440387487,2640
128,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,129,0.9392201834862385,0.3692720136860529,0.00432299410031624,0.0037818809505552053,0.0043076626025140285,0.0005257816519588232,2640
